Neighbor_Word,Similarity,Target_Word,Period,Model_Type,Rank
modest,0.5118955969810486,terrorist,1951-1960,SkipGram,297
nigel,0.511614203453064,terrorist,1951-1960,SkipGram,298
ammunition,0.5112183690071106,terrorist,1951-1960,SkipGram,299
rude,0.5111278295516968,terrorist,1951-1960,SkipGram,300
secret_agent,0.5108203291893005,terrorist,1951-1960,SkipGram,301
sarah_ben,0.5107789635658264,terrorist,1951-1960,SkipGram,302
stamp,0.510265588760376,terrorist,1951-1960,SkipGram,303
au_au_gang,0.5100510716438293,terrorist,1951-1960,SkipGram,304
strife,0.5099967122077942,terrorist,1951-1960,SkipGram,305
antiterrorist_operation,0.5098304152488708,terrorist,1951-1960,SkipGram,306
violator,0.5088411569595337,terrorist,1951-1960,SkipGram,307
twist,0.5087567567825317,terrorist,1951-1960,SkipGram,308
seriously_wound,0.508569061756134,terrorist,1951-1960,SkipGram,309
outlaw,0.508545994758606,terrorist,1951-1960,SkipGram,310
burst,0.5084553360939026,terrorist,1951-1960,SkipGram,311
detachment,0.5083072781562805,terrorist,1951-1960,SkipGram,312
brutally,0.5080466866493225,terrorist,1951-1960,SkipGram,313
alarm,0.507836639881134,terrorist,1951-1960,SkipGram,314
parachute_troop,0.5074586868286133,terrorist,1951-1960,SkipGram,315
desperation,0.507034957408905,terrorist,1951-1960,SkipGram,316
midst,0.5064974427223206,terrorist,1951-1960,SkipGram,317
diversion,0.5063868761062622,terrorist,1951-1960,SkipGram,318
cameroon,0.506242573261261,terrorist,1951-1960,SkipGram,319
stealth,0.5062376856803894,terrorist,1951-1960,SkipGram,320
premiership,0.5061806440353394,terrorist,1951-1960,SkipGram,321
indignation,0.5059532523155212,terrorist,1951-1960,SkipGram,322
bombing,0.5057212114334106,terrorist,1951-1960,SkipGram,323
adjoin,0.5056275129318237,terrorist,1951-1960,SkipGram,324
reprisal,0.5051050782203674,terrorist,1951-1960,SkipGram,325
condemn_death,0.5050933957099915,terrorist,1951-1960,SkipGram,326
miner,0.5048730969429016,terrorist,1951-1960,SkipGram,327
midnight_cure,0.5047145485877991,terrorist,1951-1960,SkipGram,328
hunt,0.5047048330307007,terrorist,1951-1960,SkipGram,329
kidnapping,0.5044124126434326,terrorist,1951-1960,SkipGram,330
unarmed,0.5036763548851013,terrorist,1951-1960,SkipGram,331
perpetrate,0.5036054253578186,terrorist,1951-1960,SkipGram,332
communistic,0.503166139125824,terrorist,1951-1960,SkipGram,333
remnant,0.5030895471572876,terrorist,1951-1960,SkipGram,334
rangoon,0.5030474662780762,terrorist,1951-1960,SkipGram,335
miami,0.5026347637176514,terrorist,1951-1960,SkipGram,336
cord,0.5022782683372498,terrorist,1951-1960,SkipGram,337
rid,0.5016934275627136,terrorist,1951-1960,SkipGram,338
intensive,0.5016646385192871,terrorist,1951-1960,SkipGram,339
grenade_throw,0.5015213489532471,terrorist,1951-1960,SkipGram,340
lift_valley,0.5014499425888062,terrorist,1951-1960,SkipGram,341
islandwide,0.5014474391937256,terrorist,1951-1960,SkipGram,342
unofficially,0.5013700127601624,terrorist,1951-1960,SkipGram,343
slaying,0.5008225440979004,terrorist,1951-1960,SkipGram,344
internet,0.5000712275505066,terrorist,1951-1960,SkipGram,345
motivation,0.49987825751304626,terrorist,1951-1960,SkipGram,346
unusually,0.49971821904182434,terrorist,1951-1960,SkipGram,347
commerce_industry,0.4996752440929413,terrorist,1951-1960,SkipGram,348
tear_gas,0.49957939982414246,terrorist,1951-1960,SkipGram,349
ac,0.4994652271270752,terrorist,1951-1960,SkipGram,350
convent,0.4993699789047241,terrorist,1951-1960,SkipGram,351
mortar,0.49926072359085083,terrorist,1951-1960,SkipGram,352
find_guilty,0.4991052448749542,terrorist,1951-1960,SkipGram,353
chide,0.4988540709018707,terrorist,1951-1960,SkipGram,354
depot,0.4984630048274994,terrorist,1951-1960,SkipGram,355
selection,0.49835243821144104,terrorist,1951-1960,SkipGram,356
drastic_action,0.49823564291000366,terrorist,1951-1960,SkipGram,357
teenage,0.4981834590435028,terrorist,1951-1960,SkipGram,358
broken,0.4980173707008362,terrorist,1951-1960,SkipGram,359
declare_emergency,0.4979611039161682,terrorist,1951-1960,SkipGram,360
nephew,0.4972100555896759,terrorist,1951-1960,SkipGram,361
complacency,0.4969237148761749,terrorist,1951-1960,SkipGram,362
vice_consul,0.4967934191226959,terrorist,1951-1960,SkipGram,363
jail_term,0.49643611907958984,terrorist,1951-1960,SkipGram,364
oppositionist,0.4964034855365753,terrorist,1951-1960,SkipGram,365
bottle,0.49615466594696045,terrorist,1951-1960,SkipGram,366
seventy,0.4959659278392792,terrorist,1951-1960,SkipGram,367
detention_camp,0.4959152936935425,terrorist,1951-1960,SkipGram,368
barracks,0.4956510066986084,terrorist,1951-1960,SkipGram,369
ache,0.49561190605163574,terrorist,1951-1960,SkipGram,370
inspector,0.49516355991363525,terrorist,1951-1960,SkipGram,371
readily,0.4950636029243469,terrorist,1951-1960,SkipGram,372
rubber_estate,0.49505406618118286,terrorist,1951-1960,SkipGram,373
defiant,0.4948938190937042,terrorist,1951-1960,SkipGram,374
wounded,0.49479928612709045,terrorist,1951-1960,SkipGram,375
pretend,0.49479398131370544,terrorist,1951-1960,SkipGram,376
cross_border,0.4945664703845978,terrorist,1951-1960,SkipGram,377
sentence_prison,0.4943397045135498,terrorist,1951-1960,SkipGram,378
insurrection,0.4942954182624817,terrorist,1951-1960,SkipGram,379
swiss,0.49401384592056274,terrorist,1951-1960,SkipGram,380
escape_injury,0.493753045797348,terrorist,1951-1960,SkipGram,381
informer,0.4932774305343628,terrorist,1951-1960,SkipGram,382
security_service,0.4931834042072296,terrorist,1951-1960,SkipGram,383
ulster,0.4927547872066498,terrorist,1951-1960,SkipGram,384
steward,0.49251851439476013,terrorist,1951-1960,SkipGram,385
columbus,0.4924442172050476,terrorist,1951-1960,SkipGram,386
national_guard,0.49237173795700073,terrorist,1951-1960,SkipGram,387
loud,0.49236536026000977,terrorist,1951-1960,SkipGram,388
straight,0.49229907989501953,terrorist,1951-1960,SkipGram,389
auxiliarie,0.4918537437915802,terrorist,1951-1960,SkipGram,390
offender,0.49176573753356934,terrorist,1951-1960,SkipGram,391
disperse,0.491734117269516,terrorist,1951-1960,SkipGram,392
au_au_oath,0.49170416593551636,terrorist,1951-1960,SkipGram,393
smuggle,0.4916248917579651,terrorist,1951-1960,SkipGram,394
sergeant,0.491378515958786,terrorist,1951-1960,SkipGram,395
sedition,0.491335928440094,terrorist,1951-1960,SkipGram,396
wave,0.4913064241409302,terrorist,1951-1960,SkipGram,397
passu,0.4911164939403534,terrorist,1951-1960,SkipGram,398
per_son,0.4911051094532013,terrorist,1951-1960,SkipGram,399
parachutist,0.4910978674888611,terrorist,1951-1960,SkipGram,400
assassin,0.49105748534202576,terrorist,1951-1960,SkipGram,401
tt,0.4910185635089874,terrorist,1951-1960,SkipGram,402
anew,0.49091002345085144,terrorist,1951-1960,SkipGram,403
issue_statement,0.49086466431617737,terrorist,1951-1960,SkipGram,404
def,0.49080759286880493,terrorist,1951-1960,SkipGram,405
person_injure,0.49066537618637085,terrorist,1951-1960,SkipGram,406
mass,0.4904026985168457,terrorist,1951-1960,SkipGram,407
security_measure,0.4903963506221771,terrorist,1951-1960,SkipGram,408
wipe,0.4899231195449829,terrorist,1951-1960,SkipGram,409
outbreak,0.4899073541164398,terrorist,1951-1960,SkipGram,410
arms,0.4896547198295593,terrorist,1951-1960,SkipGram,411
havana_sov,0.4894079267978668,terrorist,1951-1960,SkipGram,412
monthly,0.4893985092639923,terrorist,1951-1960,SkipGram,413
french_paratrooper,0.48925313353538513,terrorist,1951-1960,SkipGram,414
stab,0.4891909658908844,terrorist,1951-1960,SkipGram,415
lawlessness,0.48892873525619507,terrorist,1951-1960,SkipGram,416
rife,0.48887985944747925,terrorist,1951-1960,SkipGram,417
armed_revolt,0.48884811997413635,terrorist,1951-1960,SkipGram,418
brigadier,0.48883554339408875,terrorist,1951-1960,SkipGram,419
await_trial,0.4886628985404968,terrorist,1951-1960,SkipGram,420
caraca,0.48824504017829895,terrorist,1951-1960,SkipGram,421
balloon,0.4882325530052185,terrorist,1951-1960,SkipGram,422
sharp,0.4880886375904083,terrorist,1951-1960,SkipGram,423
hoodlum,0.4878957271575928,terrorist,1951-1960,SkipGram,424
mile_south,0.48783576488494873,terrorist,1951-1960,SkipGram,425
reminiscence,0.48773661255836487,terrorist,1951-1960,SkipGram,426
lightly,0.48768338561058044,terrorist,1951-1960,SkipGram,427
besiege,0.4874356687068939,terrorist,1951-1960,SkipGram,428
fed,0.48730453848838806,terrorist,1951-1960,SkipGram,429
drastic,0.48682838678359985,terrorist,1951-1960,SkipGram,430
cairo_dig,0.48679080605506897,terrorist,1951-1960,SkipGram,431
insurrectionist,0.48678457736968994,terrorist,1951-1960,SkipGram,432
maude,0.48676222562789917,terrorist,1951-1960,SkipGram,433
barb_wire,0.4863922894001007,terrorist,1951-1960,SkipGram,434
serve_prison,0.48586249351501465,terrorist,1951-1960,SkipGram,435
strike_paralyze,0.48579517006874084,terrorist,1951-1960,SkipGram,436
machine_gun,0.48532766103744507,terrorist,1951-1960,SkipGram,437
fiercely,0.4852503836154938,terrorist,1951-1960,SkipGram,438
sweep,0.48515447974205017,terrorist,1951-1960,SkipGram,439
guerrillas,0.4850315451622009,terrorist,1951-1960,SkipGram,440
discriminate,0.4850232005119324,terrorist,1951-1960,SkipGram,441
soul_alan,0.484989732503891,terrorist,1951-1960,SkipGram,442
air_herald_temper,0.48497921228408813,terrorist,1951-1960,SkipGram,443
bend,0.4848954379558563,terrorist,1951-1960,SkipGram,444
sheriff,0.48487159609794617,terrorist,1951-1960,SkipGram,445
kuala_lumpur,0.48476967215538025,terrorist,1951-1960,SkipGram,446
island_colony,0.4841410219669342,terrorist,1951-1960,SkipGram,447
organizing,0.4840700924396515,terrorist,1951-1960,SkipGram,448
repression,0.4839358627796173,terrorist,1951-1960,SkipGram,449
rightist,0.48373496532440186,terrorist,1951-1960,SkipGram,450
lend,0.4836304485797882,terrorist,1951-1960,SkipGram,451
counterterrorism,0.4834360182285309,terrorist,1951-1960,SkipGram,452
nasty,0.4832160770893097,terrorist,1951-1960,SkipGram,453
water_main,0.4831685721874237,terrorist,1951-1960,SkipGram,454
shatter,0.48291245102882385,terrorist,1951-1960,SkipGram,455
widespread,0.48282840847969055,terrorist,1951-1960,SkipGram,456
grow_colony,0.4826587438583374,terrorist,1951-1960,SkipGram,457
disguise,0.4824869930744171,terrorist,1951-1960,SkipGram,458
hooded,0.48242077231407166,terrorist,1951-1960,SkipGram,459
revolver,0.4823624789714813,terrorist,1951-1960,SkipGram,460
thwart,0.4821415841579437,terrorist,1951-1960,SkipGram,461
fester,0.4820892810821533,terrorist,1951-1960,SkipGram,462
british_soldier,0.4820081293582916,terrorist,1951-1960,SkipGram,463
leaders,0.4815220236778259,terrorist,1951-1960,SkipGram,464
burns,0.481433629989624,terrorist,1951-1960,SkipGram,465
george_rival,0.48114389181137085,terrorist,1951-1960,SkipGram,466
ami,0.48091259598731995,terrorist,1951-1960,SkipGram,467
rioting,0.4807962477207184,terrorist,1951-1960,SkipGram,468
tabe,0.48067983984947205,terrorist,1951-1960,SkipGram,469
incite,0.4806046187877655,terrorist,1951-1960,SkipGram,470
lyons,0.4803146421909332,terrorist,1951-1960,SkipGram,471
cabinet_approve,0.4801883101463318,terrorist,1951-1960,SkipGram,472
san_juan,0.48014768958091736,terrorist,1951-1960,SkipGram,473
utilize,0.47957512736320496,terrorist,1951-1960,SkipGram,474
violently,0.47946658730506897,terrorist,1951-1960,SkipGram,475
continue_age_column,0.4792616069316864,terrorist,1951-1960,SkipGram,476
kiss,0.47926127910614014,terrorist,1951-1960,SkipGram,477
remain_calm,0.4792337119579315,terrorist,1951-1960,SkipGram,478
correspond,0.47917452454566956,terrorist,1951-1960,SkipGram,479
churchill,0.479141503572464,terrorist,1951-1960,SkipGram,480
hard_core,0.47895872592926025,terrorist,1951-1960,SkipGram,481
clamor,0.4788757562637329,terrorist,1951-1960,SkipGram,482
rafael,0.4788002669811249,terrorist,1951-1960,SkipGram,483
slain,0.4787972569465637,terrorist,1951-1960,SkipGram,484
peaceful_demonstration,0.4785975217819214,terrorist,1951-1960,SkipGram,485
die_wound,0.4784594178199768,terrorist,1951-1960,SkipGram,486
scatter,0.4783143997192383,terrorist,1951-1960,SkipGram,487
hut,0.47817763686180115,terrorist,1951-1960,SkipGram,488
limb,0.4780353009700775,terrorist,1951-1960,SkipGram,489
west_cava,0.477842777967453,terrorist,1951-1960,SkipGram,490
feed,0.4777231216430664,terrorist,1951-1960,SkipGram,491
arm_ammunition,0.4776824712753296,terrorist,1951-1960,SkipGram,492
murderer,0.4775252342224121,terrorist,1951-1960,SkipGram,493
sentence_death,0.47743555903434753,terrorist,1951-1960,SkipGram,494
puerto,0.4772037863731384,terrorist,1951-1960,SkipGram,495
communist_guerrillas,0.47719988226890564,terrorist,1951-1960,SkipGram,496
riot,0.47707727551460266,terrorist,1951-1960,SkipGram,497
perish,0.47702348232269287,terrorist,1951-1960,SkipGram,498
greece_greek,0.47700878977775574,terrorist,1951-1960,SkipGram,499
driving,0.4767909646034241,terrorist,1951-1960,SkipGram,500
pact,0.6060070395469666,terrorism,1961-1980,CBOW,1
mideast,0.5899601578712463,terrorism,1961-1980,CBOW,2
wave_violence,0.5677071213722229,terrorism,1961-1980,CBOW,3
jews,0.5558827519416809,terrorism,1961-1980,CBOW,4
hoover,0.5408879518508911,terrorism,1961-1980,CBOW,5
bombing,0.5326821804046631,terrorism,1961-1980,CBOW,6
strife,0.5320059061050415,terrorism,1961-1980,CBOW,7
oran,0.5317115187644958,terrorism,1961-1980,CBOW,8
christopher_wren_special_times,0.5304438471794128,terrorism,1961-1980,CBOW,9
basque,0.5297848582267761,terrorism,1961-1980,CBOW,10
clashes,0.5285492539405823,terrorism,1961-1980,CBOW,11
pretoria_south_africa,0.5256134271621704,terrorism,1961-1980,CBOW,12
lima_peru,0.5242111682891846,terrorism,1961-1980,CBOW,13
jonathan_special,0.5242045521736145,terrorism,1961-1980,CBOW,14
yugoslavia,0.5241103172302246,terrorism,1961-1980,CBOW,15
israeli,0.5207000970840454,terrorism,1961-1980,CBOW,16
castro,0.5181033611297607,terrorism,1961-1980,CBOW,17
tension_rise,0.5160181522369385,terrorism,1961-1980,CBOW,18
hijack,0.5146268606185913,terrorism,1961-1980,CBOW,19
rancor,0.5080234408378601,terrorism,1961-1980,CBOW,20
outbreak_violence,0.5075144171714783,terrorism,1961-1980,CBOW,21
leftist_rightist,0.5059478878974915,terrorism,1961-1980,CBOW,22
aden,0.5039737820625305,terrorism,1961-1980,CBOW,23
assail,0.5032806396484375,terrorism,1961-1980,CBOW,24
rome,0.502441942691803,terrorism,1961-1980,CBOW,25
prolonged,0.501955509185791,terrorism,1961-1980,CBOW,26
cape_town,0.4997332692146301,terrorism,1961-1980,CBOW,27
oppressive_measure,0.49839380383491516,terrorism,1961-1980,CBOW,28
virtual_siege,0.4926268458366394,terrorism,1961-1980,CBOW,29
peril,0.49253547191619873,terrorism,1961-1980,CBOW,30
terror,0.49209830164909363,terrorism,1961-1980,CBOW,31
feud,0.4860159456729889,terrorism,1961-1980,CBOW,32
premier_pagan,0.483968049287796,terrorism,1961-1980,CBOW,33
bueno_air_dec,0.48334378004074097,terrorism,1961-1980,CBOW,34
santo_domingo_dominican_republic,0.47675621509552,terrorism,1961-1980,CBOW,35
johannesburg_south,0.4753778278827667,terrorism,1961-1980,CBOW,36
eric_pace_special,0.4748188853263855,terrorism,1961-1980,CBOW,37
rightist,0.4721846878528595,terrorism,1961-1980,CBOW,38
prison_mutiny,0.47090598940849304,terrorism,1961-1980,CBOW,39
coincide_anniversary,0.47050270438194275,terrorism,1961-1980,CBOW,40
guerrilla_incursion,0.4702030122280121,terrorism,1961-1980,CBOW,41
san_juan,0.46992671489715576,terrorism,1961-1980,CBOW,42
argentine,0.4697287380695343,terrorism,1961-1980,CBOW,43
terror_attack,0.4688885807991028,terrorism,1961-1980,CBOW,44
hong_kong,0.4678817093372345,terrorism,1961-1980,CBOW,45
dublin_sov,0.4657018184661865,terrorism,1961-1980,CBOW,46
eric,0.465427964925766,terrorism,1961-1980,CBOW,47
terror_henry_tanner,0.4646746516227722,terrorism,1961-1980,CBOW,48
ferocity,0.4635528326034546,terrorism,1961-1980,CBOW,49
british_aden,0.46265533566474915,terrorism,1961-1980,CBOW,50
jay_special,0.4620269238948822,terrorism,1961-1980,CBOW,51
unabate,0.4618229568004608,terrorism,1961-1980,CBOW,52
presidential_election_schedule,0.4617524743080139,terrorism,1961-1980,CBOW,53
bad_feeling,0.4614713788032532,terrorism,1961-1980,CBOW,54
karachi_pakistan,0.4613367021083832,terrorism,1961-1980,CBOW,55
arabs,0.460542231798172,terrorism,1961-1980,CBOW,56
special_caracas_venezuela,0.4594527781009674,terrorism,1961-1980,CBOW,57
soup,0.4585192799568176,terrorism,1961-1980,CBOW,58
seventh_anniversary,0.45781517028808594,terrorism,1961-1980,CBOW,59
unrest,0.456533282995224,terrorism,1961-1980,CBOW,60
opponent_apartheid,0.4555433690547943,terrorism,1961-1980,CBOW,61
curfew_impose,0.45531246066093445,terrorism,1961-1980,CBOW,62
indonesian_maids,0.4552743434906006,terrorism,1961-1980,CBOW,63
alan_ride,0.4529905319213867,terrorism,1961-1980,CBOW,64
hint_strongly,0.4528362452983856,terrorism,1961-1980,CBOW,65
kuche_malaysia,0.45281514525413513,terrorism,1961-1980,CBOW,66
athens_dig,0.45267149806022644,terrorism,1961-1980,CBOW,67
sov_letter,0.4523845911026001,terrorism,1961-1980,CBOW,68
madrid_sov,0.4506824016571045,terrorism,1961-1980,CBOW,69
suspend_constitutional_guarantee,0.4506341814994812,terrorism,1961-1980,CBOW,70
labor_unrest,0.4503556489944458,terrorism,1961-1980,CBOW,71
dentist_agitation,0.4502299129962921,terrorism,1961-1980,CBOW,72
smuggle_arm,0.4497888684272766,terrorism,1961-1980,CBOW,73
disrupt_funeral,0.44963720440864563,terrorism,1961-1980,CBOW,74
vex,0.4489741325378418,terrorism,1961-1980,CBOW,75
angola,0.4456583261489868,terrorism,1961-1980,CBOW,76
attacks,0.4451785087585449,terrorism,1961-1980,CBOW,77
bahama,0.444644957780838,terrorism,1961-1980,CBOW,78
face_death_penalty,0.4437299072742462,terrorism,1961-1980,CBOW,79
julie_dear,0.4424578845500946,terrorism,1961-1980,CBOW,80
northern_portugal,0.442348837852478,terrorism,1961-1980,CBOW,81
outbreak,0.4420020580291748,terrorism,1961-1980,CBOW,82
rome_italian,0.4392181932926178,terrorism,1961-1980,CBOW,83
commute_death_sentence,0.43823444843292236,terrorism,1961-1980,CBOW,84
kingston_jamaica,0.4375726580619812,terrorism,1961-1980,CBOW,85
reprisal,0.4375000596046448,terrorism,1961-1980,CBOW,86
committee_colonialism,0.437411904335022,terrorism,1961-1980,CBOW,87
wave,0.4372110962867737,terrorism,1961-1980,CBOW,88
massacre_munich,0.43690770864486694,terrorism,1961-1980,CBOW,89
reign_terror,0.436737596988678,terrorism,1961-1980,CBOW,90
barley,0.43653300404548645,terrorism,1961-1980,CBOW,91
bloody_riot,0.4365007281303406,terrorism,1961-1980,CBOW,92
olympics_munich,0.43646833300590515,terrorism,1961-1980,CBOW,93
bloodshed,0.43600723147392273,terrorism,1961-1980,CBOW,94
revulsion,0.43427571654319763,terrorism,1961-1980,CBOW,95
terrorist_activity,0.4342179000377655,terrorism,1961-1980,CBOW,96
havana_cuban,0.43335792422294617,terrorism,1961-1980,CBOW,97
strongly_defend,0.43301334977149963,terrorism,1961-1980,CBOW,98
terror_intimidation,0.43293970823287964,terrorism,1961-1980,CBOW,99
guerrilla_stronghold,0.4327215552330017,terrorism,1961-1980,CBOW,100
maids,0.4323163628578186,terrorism,1961-1980,CBOW,101
armed_insurrection,0.43210676312446594,terrorism,1961-1980,CBOW,102
alto,0.43202459812164307,terrorism,1961-1980,CBOW,103
meddling,0.4317719638347626,terrorism,1961-1980,CBOW,104
increase_vigilance,0.43097594380378723,terrorism,1961-1980,CBOW,105
retaliatory_maid,0.4308444559574127,terrorism,1961-1980,CBOW,106
kidnapping_coming,0.4303496181964874,terrorism,1961-1980,CBOW,107
dig_upi,0.42973554134368896,terrorism,1961-1980,CBOW,108
quebec_separatists,0.42936694622039795,terrorism,1961-1980,CBOW,109
roberts_special,0.4285873770713806,terrorism,1961-1980,CBOW,110
racial_tension,0.42843466997146606,terrorism,1961-1980,CBOW,111
richard_lyons,0.42823705077171326,terrorism,1961-1980,CBOW,112
milan_italy,0.4280198812484741,terrorism,1961-1980,CBOW,113
despicable_act,0.4278038442134857,terrorism,1961-1980,CBOW,114
rome_dig,0.42777276039123535,terrorism,1961-1980,CBOW,115
airline_hijacking,0.4276745617389679,terrorism,1961-1980,CBOW,116
profound_impact,0.42747846245765686,terrorism,1961-1980,CBOW,117
temp,0.42683279514312744,terrorism,1961-1980,CBOW,118
jerusalem_web,0.4264572858810425,terrorism,1961-1980,CBOW,119
renew_violence,0.42635878920555115,terrorism,1961-1980,CBOW,120
rebels,0.4263245463371277,terrorism,1961-1980,CBOW,121
agitation,0.4263126850128174,terrorism,1961-1980,CBOW,122
venezuela_sov,0.4258953332901001,terrorism,1961-1980,CBOW,123
jerusalem_dig,0.4255256950855255,terrorism,1961-1980,CBOW,124
algiers_rightist,0.4246808886528015,terrorism,1961-1980,CBOW,125
ulna,0.42458972334861755,terrorism,1961-1980,CBOW,126
rosier,0.42452529072761536,terrorism,1961-1980,CBOW,127
birmingham_la,0.4244668483734131,terrorism,1961-1980,CBOW,128
mars,0.42367446422576904,terrorism,1961-1980,CBOW,129
tel_aviv,0.42357251048088074,terrorism,1961-1980,CBOW,130
ankara_turkey,0.4233449101448059,terrorism,1961-1980,CBOW,131
air_strikes,0.4232272207736969,terrorism,1961-1980,CBOW,132
greece_premier,0.4226590692996979,terrorism,1961-1980,CBOW,133
antiterrorist_campaign,0.4226427376270294,terrorism,1961-1980,CBOW,134
jealousy,0.4225177466869354,terrorism,1961-1980,CBOW,135
vicious_circle,0.42220771312713623,terrorism,1961-1980,CBOW,136
oxide,0.42219337821006775,terrorism,1961-1980,CBOW,137
negro_demonstrator,0.42203763127326965,terrorism,1961-1980,CBOW,138
political_agitation,0.4217081665992737,terrorism,1961-1980,CBOW,139
retaliatory,0.42140763998031616,terrorism,1961-1980,CBOW,140
salvador_nicaragua,0.4212898910045624,terrorism,1961-1980,CBOW,141
seymour_top_special,0.42098861932754517,terrorism,1961-1980,CBOW,142
times_cairo,0.42084231972694397,terrorism,1961-1980,CBOW,143
bangkok_thailand,0.4193664789199829,terrorism,1961-1980,CBOW,144
robert_lindsey,0.41910499334335327,terrorism,1961-1980,CBOW,145
hijacking,0.4190025329589844,terrorism,1961-1980,CBOW,146
coming_birmingham,0.41892990469932556,terrorism,1961-1980,CBOW,147
london_dig,0.41872256994247437,terrorism,1961-1980,CBOW,148
angela_southwest_africa,0.4186692237854004,terrorism,1961-1980,CBOW,149
sodden,0.4181532561779022,terrorism,1961-1980,CBOW,150
howe_special_beirut_lebanon,0.4180070161819458,terrorism,1961-1980,CBOW,151
geneva_talks,0.4178622364997864,terrorism,1961-1980,CBOW,152
cyprus,0.4176959693431854,terrorism,1961-1980,CBOW,153
terrorist,0.4176914095878601,terrorism,1961-1980,CBOW,154
munich_west_germany,0.4176054000854492,terrorism,1961-1980,CBOW,155
parades,0.41733047366142273,terrorism,1961-1980,CBOW,156
wee,0.4166637063026428,terrorism,1961-1980,CBOW,157
plague,0.4165761470794678,terrorism,1961-1980,CBOW,158
harassing,0.4165080189704895,terrorism,1961-1980,CBOW,159
external_aggression,0.4163223206996918,terrorism,1961-1980,CBOW,160
editorial_board,0.4162774980068207,terrorism,1961-1980,CBOW,161
raymond_anderson,0.4161403179168701,terrorism,1961-1980,CBOW,162
filling,0.41598108410835266,terrorism,1961-1980,CBOW,163
feet,0.41584375500679016,terrorism,1961-1980,CBOW,164
violence_erupt,0.4157567620277405,terrorism,1961-1980,CBOW,165
pose_serious,0.4154190123081207,terrorism,1961-1980,CBOW,166
stir,0.41521331667900085,terrorism,1961-1980,CBOW,167
hussein,0.4146483242511749,terrorism,1961-1980,CBOW,168
curbs,0.41439321637153625,terrorism,1961-1980,CBOW,169
hague,0.41429516673088074,terrorism,1961-1980,CBOW,170
alvin,0.41426560282707214,terrorism,1961-1980,CBOW,171
relatively_calm,0.41386139392852783,terrorism,1961-1980,CBOW,172
terror_suspect,0.41377440094947815,terrorism,1961-1980,CBOW,173
doses,0.41332584619522095,terrorism,1961-1980,CBOW,174
fight_survival,0.41304323077201843,terrorism,1961-1980,CBOW,175
outburst_violence,0.4130191504955292,terrorism,1961-1980,CBOW,176
counterterror,0.41218772530555725,terrorism,1961-1980,CBOW,177
speech_parliament,0.41198602318763733,terrorism,1961-1980,CBOW,178
refusal_extradite,0.4119623005390167,terrorism,1961-1980,CBOW,179
lawrence_arabia,0.4115636348724365,terrorism,1961-1980,CBOW,180
dy,0.4112628102302551,terrorism,1961-1980,CBOW,181
gunmen,0.41124024987220764,terrorism,1961-1980,CBOW,182
diet_vol_maria,0.4107888638973236,terrorism,1961-1980,CBOW,183
death_destruction,0.41029825806617737,terrorism,1961-1980,CBOW,184
increase_frequency,0.4102102220058441,terrorism,1961-1980,CBOW,185
guatemala_guatemala,0.4101743996143341,terrorism,1961-1980,CBOW,186
dublin_irish,0.40965956449508667,terrorism,1961-1980,CBOW,187
aggression_venezuela,0.4095918536186218,terrorism,1961-1980,CBOW,188
ceylon,0.4095763862133026,terrorism,1961-1980,CBOW,189
crackdown,0.40887513756752014,terrorism,1961-1980,CBOW,190
arm_embargo,0.4087049961090088,terrorism,1961-1980,CBOW,191
vienna_dec,0.40853339433670044,terrorism,1961-1980,CBOW,192
ones,0.4084114730358124,terrorism,1961-1980,CBOW,193
tough_measure,0.40803593397140503,terrorism,1961-1980,CBOW,194
terror_tactic,0.40781861543655396,terrorism,1961-1980,CBOW,195
editor_ironic,0.4077554941177368,terrorism,1961-1980,CBOW,196
court_hearing,0.40770700573921204,terrorism,1961-1980,CBOW,197
buoy,0.4075845181941986,terrorism,1961-1980,CBOW,198
malcolm_browne,0.40725934505462646,terrorism,1961-1980,CBOW,199
policeman_slain,0.4072081446647644,terrorism,1961-1980,CBOW,200
martin_arnold,0.40673696994781494,terrorism,1961-1980,CBOW,201
cruel_inhuman,0.4065338373184204,terrorism,1961-1980,CBOW,202
british_guiana,0.4065209627151489,terrorism,1961-1980,CBOW,203
latin_quarter,0.4063979685306549,terrorism,1961-1980,CBOW,204
execute_firing_squad,0.4063352346420288,terrorism,1961-1980,CBOW,205
petal,0.40585216879844666,terrorism,1961-1980,CBOW,206
protest_execution,0.40564024448394775,terrorism,1961-1980,CBOW,207
partial_law,0.40559765696525574,terrorism,1961-1980,CBOW,208
santa_cruz,0.405426949262619,terrorism,1961-1980,CBOW,209
paris_president_salle,0.4054016172885895,terrorism,1961-1980,CBOW,210
georgetown_british_guiana,0.40535080432891846,terrorism,1961-1980,CBOW,211
stores,0.40533557534217834,terrorism,1961-1980,CBOW,212
robert_hershey,0.4045909345149994,terrorism,1961-1980,CBOW,213
barn,0.40454158186912537,terrorism,1961-1980,CBOW,214
une,0.4045340418815613,terrorism,1961-1980,CBOW,215
resorted,0.4042164981365204,terrorism,1961-1980,CBOW,216
buenos_air_keep,0.4039211869239807,terrorism,1961-1980,CBOW,217
amman_jordan,0.4038686454296112,terrorism,1961-1980,CBOW,218
rome_italy,0.40376049280166626,terrorism,1961-1980,CBOW,219
eric_pace,0.4037037789821625,terrorism,1961-1980,CBOW,220
